"cohort_start_date","renewal_date","cohort_size","cohort_size_at_renewal","plan","amount","currency","cohort_age_months","retention_rate"
"2019-08-01 00:00:00+02","2020-02-01 00:00:00+01","6","1","MEDIUM","12.95","EUR","6","0.17"
"2019-08-01 00:00:00+02","2020-03-01 00:00:00+01","6","1","MEDIUM","12.95","EUR","7","0.17"
"2019-08-01 00:00:00+02","2020-04-01 00:00:00+02","6","1","MEDIUM","12.95","EUR","8","0.17"
"2019-08-01 00:00:00+02","2020-05-01 00:00:00+02","6","1","MEDIUM","12.95","EUR","9","0.17"
"2019-08-01 00:00:00+02","2020-06-01 00:00:00+02","6","1","MEDIUM","12.95","EUR","10","0.17"
"2019-08-01 00:00:00+02","2020-07-01 00:00:00+02","6","1","MEDIUM","12.95","EUR","11","0.17"
"2019-08-01 00:00:00+02","2020-08-01 00:00:00+02","6","1","MEDIUM","12.95","EUR","12","0.17"
"2019-08-01 00:00:00+02","2019-08-01 00:00:00+02","7","7","MEDIUM","14.95","USD","0","1.00"
"2019-08-01 00:00:00+02","2019-09-01 00:00:00+02","7","3","MEDIUM","14.95","USD","1","0.43"
"2019-08-01 00:00:00+02","2019-10-01 00:00:00+02","7","2","MEDIUM","14.95","USD","2","0.29"
"2019-08-01 00:00:00+02","2019-11-01 00:00:00+01","7","2","MEDIUM","14.95","USD","3","0.29"
"2019-08-01 00:00:00+02","2019-12-01 00:00:00+01","7","2","MEDIUM","14.95","USD","4","0.29"
"2019-08-01 00:00:00+02","2020-01-01 00:00:00+01","7","2","MEDIUM","14.95","USD","5","0.29"
"2019-08-01 00:00:00+02","2020-02-01 00:00:00+01","7","2","MEDIUM","14.95","USD","6","0.29"
"2019-08-01 00:00:00+02","2020-03-01 00:00:00+01","7","2","MEDIUM","14.95","USD","7","0.29"
"2019-08-01 00:00:00+02","2020-04-01 00:00:00+02","7","2","MEDIUM","14.95","USD","8","0.29"
"2019-08-01 00:00:00+02","2020-05-01 00:00:00+02","7","2","MEDIUM","14.95","USD","9","0.29"
"2019-08-01 00:00:00+02","2020-06-01 00:00:00+02","7","2","MEDIUM","14.95","USD","10","0.29"
"2019-08-01 00:00:00+02","2020-07-01 00:00:00+02","7","2","MEDIUM","14.95","USD","11","0.29"
"2019-08-01 00:00:00+02","2020-08-01 00:00:00+02","7","1","MEDIUM","14.95","USD","12","0.14"
"2019-08-01 00:00:00+02","2020-09-01 00:00:00+02","7","1","MEDIUM","14.95","USD","13","0.14"
"2019-08-01 00:00:00+02","2020-10-01 00:00:00+02","7","1","MEDIUM","14.95","USD","14","0.14"
"2019-08-01 00:00:00+02","2020-11-01 00:00:00+01","7","1","MEDIUM","14.95","USD","15","0.14"
"2019-08-01 00:00:00+02","2020-12-01 00:00:00+01","7","1","MEDIUM","14.95","USD","16","0.14"
"2019-08-01 00:00:00+02","2019-08-01 00:00:00+02","3","3","LARGE","15.95","EUR","0","1.00"
"2019-08-01 00:00:00+02","2019-09-01 00:00:00+02","3","3","LARGE","15.95","EUR","1","1.00"
"2019-08-01 00:00:00+02","2019-10-01 00:00:00+02","3","1","LARGE","15.95","EUR","2","0.33"
"2019-08-01 00:00:00+02","2019-08-01 00:00:00+02","3","3","LARGE","18.95","USD","0","1.00"
"2019-08-01 00:00:00+02","2019-09-01 00:00:00+02","3","3","LARGE","18.95","USD","1","1.00"
"2019-08-01 00:00:00+02","2019-10-01 00:00:00+02","3","3","LARGE","18.95","USD","2","1.00"
"2019-08-01 00:00:00+02","2019-11-01 00:00:00+01","3","3","LARGE","18.95","USD","3","1.00"
"2019-08-01 00:00:00+02","2019-12-01 00:00:00+01","3","3","LARGE","18.95","USD","4","1.00"
"2019-08-01 00:00:00+02","2020-01-01 00:00:00+01","3","2","LARGE","18.95","USD","5","0.67"
"2019-08-01 00:00:00+02","2020-02-01 00:00:00+01","3","2","LARGE","18.95","USD","6","0.67"
"2019-08-01 00:00:00+02","2020-03-01 00:00:00+01","3","2","LARGE","18.95","USD","7","0.67"
"2019-08-01 00:00:00+02","2020-04-01 00:00:00+02","3","2","LARGE","18.95","USD","8","0.67"
"2019-08-01 00:00:00+02","2020-05-01 00:00:00+02","3","1","LARGE","18.95","USD","9","0.33"
"2019-08-01 00:00:00+02","2020-06-01 00:00:00+02","3","1","LARGE","18.95","USD","10","0.33"
"2019-08-01 00:00:00+02","2020-07-01 00:00:00+02","3","1","LARGE","18.95","USD","11","0.33"
"2019-08-01 00:00:00+02","2020-08-01 00:00:00+02","3","1","LARGE","18.95","USD","12","0.33"
"2019-08-01 00:00:00+02","2020-09-01 00:00:00+02","3","1","LARGE","18.95","USD","13","0.33"
"2019-08-01 00:00:00+02","2020-10-01 00:00:00+02","3","1","LARGE","18.95","USD","14","0.33"
"2019-08-01 00:00:00+02","2020-11-01 00:00:00+01","3","1","LARGE","18.95","USD","15","0.33"
"2019-08-01 00:00:00+02","2020-12-01 00:00:00+01","3","1","LARGE","18.95","USD","16","0.33"
"2019-09-01 00:00:00+02","2019-09-01 00:00:00+02","33","33","SMALL","8.95","EUR","0","1.00"
"2019-09-01 00:00:00+02","2019-10-01 00:00:00+02","33","30","SMALL","8.95","EUR","1","0.91"
"2019-09-01 00:00:00+02","2019-11-01 00:00:00+01","33","28","SMALL","8.95","EUR","2","0.85"
"2019-09-01 00:00:00+02","2019-12-01 00:00:00+01","33","26","SMALL","8.95","EUR","3","0.79"
"2019-09-01 00:00:00+02","2020-01-01 00:00:00+01","33","25","SMALL","8.95","EUR","4","0.76"
"2019-09-01 00:00:00+02","2020-02-01 00:00:00+01","33","24","SMALL","8.95","EUR","5","0.73"
"2019-09-01 00:00:00+02","2020-03-01 00:00:00+01","33","24","SMALL","8.95","EUR","6","0.73"
"2019-09-01 00:00:00+02","2020-04-01 00:00:00+02","33","23","SMALL","8.95","EUR","7","0.70"
"2019-09-01 00:00:00+02","2020-05-01 00:00:00+02","33","22","SMALL","8.95","EUR","8","0.67"
"2019-09-01 00:00:00+02","2020-06-01 00:00:00+02","33","22","SMALL","8.95","EUR","9","0.67"
"2019-09-01 00:00:00+02","2020-07-01 00:00:00+02","33","22","SMALL","8.95","EUR","10","0.67"
"2019-09-01 00:00:00+02","2020-08-01 00:00:00+02","33","21","SMALL","8.95","EUR","11","0.64"
"2019-09-01 00:00:00+02","2020-09-01 00:00:00+02","33","19","SMALL","8.95","EUR","12","0.58"
"2019-09-01 00:00:00+02","2020-10-01 00:00:00+02","33","15","SMALL","8.95","EUR","13","0.45"
"2019-09-01 00:00:00+02","2019-09-01 00:00:00+02","22","22","SMALL","9.95","USD","0","1.00"
"2019-09-01 00:00:00+02","2019-10-01 00:00:00+02","22","19","SMALL","9.95","USD","1","0.86"
"2019-09-01 00:00:00+02","2019-11-01 00:00:00+01","22","16","SMALL","9.95","USD","2","0.73"
"2019-09-01 00:00:00+02","2019-12-01 00:00:00+01","22","14","SMALL","9.95","USD","3","0.64"
"2019-09-01 00:00:00+02","2020-01-01 00:00:00+01","22","14","SMALL","9.95","USD","4","0.64"
"2019-09-01 00:00:00+02","2020-02-01 00:00:00+01","22","14","SMALL","9.95","USD","5","0.64"
"2019-09-01 00:00:00+02","2020-03-01 00:00:00+01","22","13","SMALL","9.95","USD","6","0.59"
"2019-09-01 00:00:00+02","2020-04-01 00:00:00+02","22","11","SMALL","9.95","USD","7","0.50"
"2019-09-01 00:00:00+02","2020-05-01 00:00:00+02","22","10","SMALL","9.95","USD","8","0.45"
"2019-09-01 00:00:00+02","2020-06-01 00:00:00+02","22","10","SMALL","9.95","USD","9","0.45"
"2019-09-01 00:00:00+02","2020-07-01 00:00:00+02","22","10","SMALL","9.95","USD","10","0.45"
"2019-09-01 00:00:00+02","2020-08-01 00:00:00+02","22","10","SMALL","9.95","USD","11","0.45"
"2019-09-01 00:00:00+02","2020-09-01 00:00:00+02","22","9","SMALL","9.95","USD","12","0.41"
"2019-09-01 00:00:00+02","2020-10-01 00:00:00+02","22","9","SMALL","9.95","USD","13","0.41"
"2019-09-01 00:00:00+02","2020-11-01 00:00:00+01","22","9","SMALL","9.95","USD","14","0.41"
"2019-09-01 00:00:00+02","2020-12-01 00:00:00+01","22","9","SMALL","9.95","USD","15","0.41"
"2019-09-01 00:00:00+02","2019-09-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","0","1.00"
"2019-09-01 00:00:00+02","2019-10-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","1","1.00"
"2019-09-01 00:00:00+02","2019-11-01 00:00:00+01","2","2","MEDIUM","12.95","EUR","2","1.00"
"2019-09-01 00:00:00+02","2019-12-01 00:00:00+01","2","2","MEDIUM","12.95","EUR","3","1.00"
"2019-09-01 00:00:00+02","2020-01-01 00:00:00+01","2","2","MEDIUM","12.95","EUR","4","1.00"
"2019-09-01 00:00:00+02","2020-02-01 00:00:00+01","2","2","MEDIUM","12.95","EUR","5","1.00"
"2019-09-01 00:00:00+02","2020-03-01 00:00:00+01","2","2","MEDIUM","12.95","EUR","6","1.00"
"2019-09-01 00:00:00+02","2020-04-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","7","1.00"
"2019-09-01 00:00:00+02","2020-05-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","8","1.00"
"2019-09-01 00:00:00+02","2020-06-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","9","1.00"
"2019-09-01 00:00:00+02","2020-07-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","10","1.00"
"2019-09-01 00:00:00+02","2020-08-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","11","1.00"
"2019-09-01 00:00:00+02","2020-09-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","12","1.00"
"2019-09-01 00:00:00+02","2020-10-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","13","1.00"
"2019-09-01 00:00:00+02","2019-09-01 00:00:00+02","5","5","MEDIUM","14.95","USD","0","1.00"
"2019-09-01 00:00:00+02","2019-10-01 00:00:00+02","5","5","MEDIUM","14.95","USD","1","1.00"
"2019-09-01 00:00:00+02","2019-11-01 00:00:00+01","5","3","MEDIUM","14.95","USD","2","0.60"
"2019-09-01 00:00:00+02","2019-12-01 00:00:00+01","5","3","MEDIUM","14.95","USD","3","0.60"
"2019-09-01 00:00:00+02","2020-01-01 00:00:00+01","5","3","MEDIUM","14.95","USD","4","0.60"
"2019-09-01 00:00:00+02","2020-02-01 00:00:00+01","5","3","MEDIUM","14.95","USD","5","0.60"
"2019-09-01 00:00:00+02","2020-03-01 00:00:00+01","5","2","MEDIUM","14.95","USD","6","0.40"
"2019-09-01 00:00:00+02","2020-04-01 00:00:00+02","5","1","MEDIUM","14.95","USD","7","0.20"
"2019-09-01 00:00:00+02","2020-05-01 00:00:00+02","5","1","MEDIUM","14.95","USD","8","0.20"
"2019-09-01 00:00:00+02","2020-06-01 00:00:00+02","5","1","MEDIUM","14.95","USD","9","0.20"
"2019-09-01 00:00:00+02","2020-07-01 00:00:00+02","5","1","MEDIUM","14.95","USD","10","0.20"
"2019-09-01 00:00:00+02","2020-08-01 00:00:00+02","5","1","MEDIUM","14.95","USD","11","0.20"
"2019-09-01 00:00:00+02","2020-09-01 00:00:00+02","5","1","MEDIUM","14.95","USD","12","0.20"
"2019-09-01 00:00:00+02","2020-10-01 00:00:00+02","5","1","MEDIUM","14.95","USD","13","0.20"
"2019-09-01 00:00:00+02","2020-11-01 00:00:00+01","5","1","MEDIUM","14.95","USD","14","0.20"
"2019-09-01 00:00:00+02","2020-12-01 00:00:00+01","5","1","MEDIUM","14.95","USD","15","0.20"
"2019-09-01 00:00:00+02","2019-09-01 00:00:00+02","2","2","LARGE","15.95","EUR","0","1.00"
"2019-09-01 00:00:00+02","2019-10-01 00:00:00+02","2","1","LARGE","15.95","EUR","1","0.50"
"2019-09-01 00:00:00+02","2019-11-01 00:00:00+01","2","1","LARGE","15.95","EUR","2","0.50"
"2019-09-01 00:00:00+02","2019-12-01 00:00:00+01","2","1","LARGE","15.95","EUR","3","0.50"
"2019-09-01 00:00:00+02","2020-01-01 00:00:00+01","2","1","LARGE","15.95","EUR","4","0.50"
"2019-09-01 00:00:00+02","2020-02-01 00:00:00+01","2","1","LARGE","15.95","EUR","5","0.50"
"2019-09-01 00:00:00+02","2020-03-01 00:00:00+01","2","1","LARGE","15.95","EUR","6","0.50"
"2019-09-01 00:00:00+02","2019-09-01 00:00:00+02","2","2","LARGE","18.95","USD","0","1.00"
"2019-09-01 00:00:00+02","2019-10-01 00:00:00+02","2","1","LARGE","18.95","USD","1","0.50"
"2019-09-01 00:00:00+02","2019-11-01 00:00:00+01","2","1","LARGE","18.95","USD","2","0.50"
"2019-09-01 00:00:00+02","2019-12-01 00:00:00+01","2","1","LARGE","18.95","USD","3","0.50"
"2019-09-01 00:00:00+02","2020-01-01 00:00:00+01","2","1","LARGE","18.95","USD","4","0.50"
"2019-10-01 00:00:00+02","2019-10-01 00:00:00+02","26","26","SMALL","8.95","EUR","0","1.00"
"2019-10-01 00:00:00+02","2019-11-01 00:00:00+01","26","25","SMALL","8.95","EUR","1","0.96"
"2019-10-01 00:00:00+02","2019-12-01 00:00:00+01","26","23","SMALL","8.95","EUR","2","0.88"
"2019-10-01 00:00:00+02","2020-01-01 00:00:00+01","26","22","SMALL","8.95","EUR","3","0.85"
"2019-10-01 00:00:00+02","2020-02-01 00:00:00+01","26","22","SMALL","8.95","EUR","4","0.85"
"2019-10-01 00:00:00+02","2020-03-01 00:00:00+01","26","21","SMALL","8.95","EUR","5","0.81"
"2019-10-01 00:00:00+02","2020-04-01 00:00:00+02","26","21","SMALL","8.95","EUR","6","0.81"
"2019-10-01 00:00:00+02","2020-05-01 00:00:00+02","26","21","SMALL","8.95","EUR","7","0.81"
"2019-10-01 00:00:00+02","2020-06-01 00:00:00+02","26","21","SMALL","8.95","EUR","8","0.81"
"2019-10-01 00:00:00+02","2020-07-01 00:00:00+02","26","19","SMALL","8.95","EUR","9","0.73"
"2019-10-01 00:00:00+02","2020-08-01 00:00:00+02","26","19","SMALL","8.95","EUR","10","0.73"
"2019-10-01 00:00:00+02","2020-09-01 00:00:00+02","26","19","SMALL","8.95","EUR","11","0.73"
"2019-10-01 00:00:00+02","2020-10-01 00:00:00+02","26","18","SMALL","8.95","EUR","12","0.69"
"2019-10-01 00:00:00+02","2019-10-01 00:00:00+02","20","20","SMALL","9.95","USD","0","1.00"
"2019-10-01 00:00:00+02","2019-11-01 00:00:00+01","20","19","SMALL","9.95","USD","1","0.95"
"2019-10-01 00:00:00+02","2019-12-01 00:00:00+01","20","17","SMALL","9.95","USD","2","0.85"
"2019-10-01 00:00:00+02","2020-01-01 00:00:00+01","20","16","SMALL","9.95","USD","3","0.80"
"2019-10-01 00:00:00+02","2020-02-01 00:00:00+01","20","15","SMALL","9.95","USD","4","0.75"
"2019-10-01 00:00:00+02","2020-03-01 00:00:00+01","20","15","SMALL","9.95","USD","5","0.75"
"2019-10-01 00:00:00+02","2020-04-01 00:00:00+02","20","13","SMALL","9.95","USD","6","0.65"
"2019-10-01 00:00:00+02","2020-05-01 00:00:00+02","20","13","SMALL","9.95","USD","7","0.65"
"2019-10-01 00:00:00+02","2020-06-01 00:00:00+02","20","11","SMALL","9.95","USD","8","0.55"
"2019-10-01 00:00:00+02","2020-07-01 00:00:00+02","20","11","SMALL","9.95","USD","9","0.55"
"2019-10-01 00:00:00+02","2020-08-01 00:00:00+02","20","11","SMALL","9.95","USD","10","0.55"
"2019-10-01 00:00:00+02","2020-09-01 00:00:00+02","20","10","SMALL","9.95","USD","11","0.50"
"2019-10-01 00:00:00+02","2020-10-01 00:00:00+02","20","10","SMALL","9.95","USD","12","0.50"
"2019-10-01 00:00:00+02","2020-11-01 00:00:00+01","20","6","SMALL","9.95","USD","13","0.30"
"2019-10-01 00:00:00+02","2020-12-01 00:00:00+01","20","5","SMALL","9.95","USD","14","0.25"
"2019-10-01 00:00:00+02","2019-10-01 00:00:00+02","5","5","MEDIUM","12.95","EUR","0","1.00"
"2019-10-01 00:00:00+02","2019-11-01 00:00:00+01","5","3","MEDIUM","12.95","EUR","1","0.60"
"2019-10-01 00:00:00+02","2019-12-01 00:00:00+01","5","3","MEDIUM","12.95","EUR","2","0.60"
"2019-10-01 00:00:00+02","2020-01-01 00:00:00+01","5","3","MEDIUM","12.95","EUR","3","0.60"
"2019-10-01 00:00:00+02","2020-02-01 00:00:00+01","5","3","MEDIUM","12.95","EUR","4","0.60"
"2019-10-01 00:00:00+02","2020-03-01 00:00:00+01","5","3","MEDIUM","12.95","EUR","5","0.60"
"2019-10-01 00:00:00+02","2020-04-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","6","0.60"
"2019-10-01 00:00:00+02","2020-05-01 00:00:00+02","5","2","MEDIUM","12.95","EUR","7","0.40"
"2019-10-01 00:00:00+02","2020-06-01 00:00:00+02","5","2","MEDIUM","12.95","EUR","8","0.40"
"2019-10-01 00:00:00+02","2020-07-01 00:00:00+02","5","1","MEDIUM","12.95","EUR","9","0.20"
"2019-10-01 00:00:00+02","2020-08-01 00:00:00+02","5","1","MEDIUM","12.95","EUR","10","0.20"
"2019-10-01 00:00:00+02","2020-09-01 00:00:00+02","5","1","MEDIUM","12.95","EUR","11","0.20"
"2019-10-01 00:00:00+02","2020-10-01 00:00:00+02","5","1","MEDIUM","12.95","EUR","12","0.20"
"2019-10-01 00:00:00+02","2019-10-01 00:00:00+02","3","3","MEDIUM","14.95","USD","0","1.00"
"2019-10-01 00:00:00+02","2019-11-01 00:00:00+01","3","3","MEDIUM","14.95","USD","1","1.00"
"2019-10-01 00:00:00+02","2019-12-01 00:00:00+01","3","3","MEDIUM","14.95","USD","2","1.00"
"2019-10-01 00:00:00+02","2020-01-01 00:00:00+01","3","3","MEDIUM","14.95","USD","3","1.00"
"2019-10-01 00:00:00+02","2020-02-01 00:00:00+01","3","3","MEDIUM","14.95","USD","4","1.00"
"2019-10-01 00:00:00+02","2020-03-01 00:00:00+01","3","3","MEDIUM","14.95","USD","5","1.00"
"2019-10-01 00:00:00+02","2020-04-01 00:00:00+02","3","3","MEDIUM","14.95","USD","6","1.00"
"2019-10-01 00:00:00+02","2020-05-01 00:00:00+02","3","3","MEDIUM","14.95","USD","7","1.00"
"2019-10-01 00:00:00+02","2020-06-01 00:00:00+02","3","3","MEDIUM","14.95","USD","8","1.00"
"2019-10-01 00:00:00+02","2020-07-01 00:00:00+02","3","3","MEDIUM","14.95","USD","9","1.00"
"2019-10-01 00:00:00+02","2020-08-01 00:00:00+02","3","3","MEDIUM","14.95","USD","10","1.00"
"2019-10-01 00:00:00+02","2020-09-01 00:00:00+02","3","3","MEDIUM","14.95","USD","11","1.00"
"2019-10-01 00:00:00+02","2020-10-01 00:00:00+02","3","2","MEDIUM","14.95","USD","12","0.67"
"2019-10-01 00:00:00+02","2020-11-01 00:00:00+01","3","2","MEDIUM","14.95","USD","13","0.67"
"2019-10-01 00:00:00+02","2020-12-01 00:00:00+01","3","2","MEDIUM","14.95","USD","14","0.67"
"2019-10-01 00:00:00+02","2019-10-01 00:00:00+02","1","1","LARGE","15.95","EUR","0","1.00"
"2019-10-01 00:00:00+02","2019-11-01 00:00:00+01","1","1","LARGE","15.95","EUR","1","1.00"
"2019-10-01 00:00:00+02","2019-12-01 00:00:00+01","1","1","LARGE","15.95","EUR","2","1.00"
"2019-10-01 00:00:00+02","2020-01-01 00:00:00+01","1","1","LARGE","15.95","EUR","3","1.00"
"2019-10-01 00:00:00+02","2020-02-01 00:00:00+01","1","1","LARGE","15.95","EUR","4","1.00"
"2019-10-01 00:00:00+02","2020-03-01 00:00:00+01","1","1","LARGE","15.95","EUR","5","1.00"
"2019-10-01 00:00:00+02","2020-04-01 00:00:00+02","1","1","LARGE","15.95","EUR","6","1.00"
"2019-10-01 00:00:00+02","2020-05-01 00:00:00+02","1","1","LARGE","15.95","EUR","7","1.00"
"2019-10-01 00:00:00+02","2020-06-01 00:00:00+02","1","1","LARGE","15.95","EUR","8","1.00"
"2019-10-01 00:00:00+02","2020-07-01 00:00:00+02","1","1","LARGE","15.95","EUR","9","1.00"
"2019-10-01 00:00:00+02","2020-08-01 00:00:00+02","1","1","LARGE","15.95","EUR","10","1.00"
"2019-10-01 00:00:00+02","2020-09-01 00:00:00+02","1","1","LARGE","15.95","EUR","11","1.00"
"2019-10-01 00:00:00+02","2020-10-01 00:00:00+02","1","1","LARGE","15.95","EUR","12","1.00"
"2019-10-01 00:00:00+02","2019-10-01 00:00:00+02","1","1","LARGE","18.95","USD","0","1.00"
"2019-10-01 00:00:00+02","2019-11-01 00:00:00+01","1","1","LARGE","18.95","USD","1","1.00"
"2019-10-01 00:00:00+02","2019-12-01 00:00:00+01","1","1","LARGE","18.95","USD","2","1.00"
"2019-10-01 00:00:00+02","2020-01-01 00:00:00+01","1","1","LARGE","18.95","USD","3","1.00"
"2019-10-01 00:00:00+02","2020-02-01 00:00:00+01","1","1","LARGE","18.95","USD","4","1.00"
"2019-11-01 00:00:00+01","2019-11-01 00:00:00+01","26","26","SMALL","8.95","EUR","0","1.00"
"2019-11-01 00:00:00+01","2019-12-01 00:00:00+01","26","25","SMALL","8.95","EUR","1","0.96"
"2019-11-01 00:00:00+01","2020-01-01 00:00:00+01","26","25","SMALL","8.95","EUR","2","0.96"
"2019-11-01 00:00:00+01","2020-02-01 00:00:00+01","26","25","SMALL","8.95","EUR","3","0.96"
"2019-11-01 00:00:00+01","2020-03-01 00:00:00+01","26","25","SMALL","8.95","EUR","4","0.96"
"2019-11-01 00:00:00+01","2020-04-01 00:00:00+02","26","23","SMALL","8.95","EUR","5","0.88"
"2019-11-01 00:00:00+01","2020-05-01 00:00:00+02","26","23","SMALL","8.95","EUR","6","0.88"
"2019-11-01 00:00:00+01","2020-06-01 00:00:00+02","26","22","SMALL","8.95","EUR","7","0.85"
"2019-11-01 00:00:00+01","2020-07-01 00:00:00+02","26","22","SMALL","8.95","EUR","8","0.85"
"2019-11-01 00:00:00+01","2020-08-01 00:00:00+02","26","21","SMALL","8.95","EUR","9","0.81"
"2019-11-01 00:00:00+01","2020-09-01 00:00:00+02","26","20","SMALL","8.95","EUR","10","0.77"
"2019-11-01 00:00:00+01","2020-10-01 00:00:00+02","26","16","SMALL","8.95","EUR","11","0.62"
"2019-11-01 00:00:00+01","2019-11-01 00:00:00+01","32","32","SMALL","9.95","USD","0","1.00"
"2019-11-01 00:00:00+01","2019-12-01 00:00:00+01","32","29","SMALL","9.95","USD","1","0.91"
"2019-11-01 00:00:00+01","2020-01-01 00:00:00+01","32","26","SMALL","9.95","USD","2","0.81"
"2019-11-01 00:00:00+01","2020-02-01 00:00:00+01","32","21","SMALL","9.95","USD","3","0.66"
"2019-11-01 00:00:00+01","2020-03-01 00:00:00+01","32","20","SMALL","9.95","USD","4","0.63"
"2019-11-01 00:00:00+01","2020-04-01 00:00:00+02","32","20","SMALL","9.95","USD","5","0.63"
"2019-11-01 00:00:00+01","2020-05-01 00:00:00+02","32","20","SMALL","9.95","USD","6","0.63"
"2019-11-01 00:00:00+01","2020-06-01 00:00:00+02","32","18","SMALL","9.95","USD","7","0.56"
"2019-11-01 00:00:00+01","2020-07-01 00:00:00+02","32","18","SMALL","9.95","USD","8","0.56"
"2019-11-01 00:00:00+01","2020-08-01 00:00:00+02","32","18","SMALL","9.95","USD","9","0.56"
"2019-11-01 00:00:00+01","2020-09-01 00:00:00+02","32","17","SMALL","9.95","USD","10","0.53"
"2019-11-01 00:00:00+01","2020-10-01 00:00:00+02","32","17","SMALL","9.95","USD","11","0.53"
"2019-11-01 00:00:00+01","2020-11-01 00:00:00+01","32","15","SMALL","9.95","USD","12","0.47"
"2019-11-01 00:00:00+01","2020-12-01 00:00:00+01","32","14","SMALL","9.95","USD","13","0.44"
"2019-11-01 00:00:00+01","2019-11-01 00:00:00+01","10","10","MEDIUM","12.95","EUR","0","1.00"
"2019-11-01 00:00:00+01","2019-12-01 00:00:00+01","10","10","MEDIUM","12.95","EUR","1","1.00"
"2019-11-01 00:00:00+01","2020-01-01 00:00:00+01","10","8","MEDIUM","12.95","EUR","2","0.80"
"2019-11-01 00:00:00+01","2020-02-01 00:00:00+01","10","6","MEDIUM","12.95","EUR","3","0.60"
"2019-11-01 00:00:00+01","2020-03-01 00:00:00+01","10","5","MEDIUM","12.95","EUR","4","0.50"
"2019-11-01 00:00:00+01","2020-04-01 00:00:00+02","10","3","MEDIUM","12.95","EUR","5","0.30"
"2019-11-01 00:00:00+01","2020-05-01 00:00:00+02","10","3","MEDIUM","12.95","EUR","6","0.30"
"2019-11-01 00:00:00+01","2020-06-01 00:00:00+02","10","3","MEDIUM","12.95","EUR","7","0.30"
"2019-11-01 00:00:00+01","2020-07-01 00:00:00+02","10","3","MEDIUM","12.95","EUR","8","0.30"
"2019-11-01 00:00:00+01","2020-08-01 00:00:00+02","10","2","MEDIUM","12.95","EUR","9","0.20"
"2019-11-01 00:00:00+01","2020-09-01 00:00:00+02","10","2","MEDIUM","12.95","EUR","10","0.20"
"2019-11-01 00:00:00+01","2020-10-01 00:00:00+02","10","2","MEDIUM","12.95","EUR","11","0.20"
"2019-11-01 00:00:00+01","2019-11-01 00:00:00+01","8","8","MEDIUM","14.95","USD","0","1.00"
"2019-11-01 00:00:00+01","2019-12-01 00:00:00+01","8","6","MEDIUM","14.95","USD","1","0.75"
"2019-11-01 00:00:00+01","2020-01-01 00:00:00+01","8","6","MEDIUM","14.95","USD","2","0.75"
"2019-11-01 00:00:00+01","2020-02-01 00:00:00+01","8","4","MEDIUM","14.95","USD","3","0.50"
"2019-11-01 00:00:00+01","2020-03-01 00:00:00+01","8","4","MEDIUM","14.95","USD","4","0.50"
"2019-11-01 00:00:00+01","2020-04-01 00:00:00+02","8","4","MEDIUM","14.95","USD","5","0.50"
"2019-11-01 00:00:00+01","2020-05-01 00:00:00+02","8","4","MEDIUM","14.95","USD","6","0.50"
"2019-11-01 00:00:00+01","2020-06-01 00:00:00+02","8","4","MEDIUM","14.95","USD","7","0.50"
"2019-11-01 00:00:00+01","2020-07-01 00:00:00+02","8","3","MEDIUM","14.95","USD","8","0.38"
"2019-11-01 00:00:00+01","2020-08-01 00:00:00+02","8","2","MEDIUM","14.95","USD","9","0.25"
"2019-11-01 00:00:00+01","2020-09-01 00:00:00+02","8","1","MEDIUM","14.95","USD","10","0.13"
"2019-11-01 00:00:00+01","2020-10-01 00:00:00+02","8","1","MEDIUM","14.95","USD","11","0.13"
"2019-11-01 00:00:00+01","2020-11-01 00:00:00+01","8","1","MEDIUM","14.95","USD","12","0.13"
"2019-11-01 00:00:00+01","2020-12-01 00:00:00+01","8","1","MEDIUM","14.95","USD","13","0.13"
"2019-11-01 00:00:00+01","2019-11-01 00:00:00+01","3","3","LARGE","15.95","EUR","0","1.00"
"2019-11-01 00:00:00+01","2019-12-01 00:00:00+01","3","2","LARGE","15.95","EUR","1","0.67"
"2019-11-01 00:00:00+01","2020-01-01 00:00:00+01","3","1","LARGE","15.95","EUR","2","0.33"
"2019-11-01 00:00:00+01","2020-02-01 00:00:00+01","3","1","LARGE","15.95","EUR","3","0.33"
"2019-11-01 00:00:00+01","2020-03-01 00:00:00+01","3","1","LARGE","15.95","EUR","4","0.33"
"2019-11-01 00:00:00+01","2020-04-01 00:00:00+02","3","1","LARGE","15.95","EUR","5","0.33"
"2019-12-01 00:00:00+01","2019-12-01 00:00:00+01","35","35","SMALL","8.95","EUR","0","1.00"
"2019-12-01 00:00:00+01","2020-01-01 00:00:00+01","35","29","SMALL","8.95","EUR","1","0.83"
"2019-12-01 00:00:00+01","2020-02-01 00:00:00+01","35","22","SMALL","8.95","EUR","2","0.63"
"2019-12-01 00:00:00+01","2020-03-01 00:00:00+01","35","20","SMALL","8.95","EUR","3","0.57"
